3085001,258,262,257,257,257,256,261,237,251,247,258,254,263,260,256,240,255,255,255,255,255,255,259
3085653,274,262,257,256,257,256,261,251,251,247,257,252,263,260,258,257,255,255,255,255,255,255,259
3086278,273,262,257,256,256,257,260,253,252,247,258,256,263,260,257,262,255,255,255,255,255,255,260
3086903,272,263,257,256,256,256,260,252,250,247,259,256,263,261,256,257,255,255,255,255,254,255,259
3087528,271,261,257,256,256,257,260,253,251,247,258,256,263,261,258,262,255,255,255,255,255,255,259
3088153,274,263,255,256,257,256,260,250,250,247,257,254,263,261,258,256,255,255,255,255,255,255,259
3088778,274,263,255,258,255,256,260,252,252,247,257,256,263,260,258,257,255,255,255,255,254,255,260
3089403,273,262,256,255,259,256,261,252,252,247,257,254,263,261,256,256,255,255,255,255,255,255,259
3090028,272,262,257,256,257,255,260,252,251,247,257,256,263,260,258,257,255,255,255,255,254,255,259
3090653,273,263,256,256,257,257,260,251,251,247,258,256,263,261,258,256,255,255,255,255,255,255,259
3091278,273,262,257,256,256,256,260,251,251,247,257,254,263,261,258,256,255,255,255,255,255,255,259
3091903,274,263,257,256,257,256,260,250,252,247,258,254,263,260,257,262,255,255,255,255,255,255,259
3092528,273,262,257,256,256,256,260,253,251,247,259,256,263,260,259,262,255,255,255,255,254,255,260
3093153,275,262,257,256,257,256,260,251,252,247,258,254,263,261,258,257,255,255,255,255,254,255,259
3093778,273,261,257,256,256,256,261,252,252,247,257,254,263,262,258,262,255,255,255,255,254,255,259
3094403,273,263,257,257,257,257,260,251,252,247,257,256,263,260,258,257,255,255,255,255,254,255,259
3095028,274,262,257,256,256,256,261,250,252,247,257,254,263,261,258,262,255,255,255,255,254,255,259
3095653,271,263,257,256,257,256,260,249,251,247,259,256,263,260,258,256,255,255,255,255,254,255,260
3096278,273,262,257,256,256,256,260,251,251,247,258,256,263,261,258,257,255,255,255,255,254,255,259
3096903,271,263,257,256,256,256,260,251,251,247,258,254,263,261,258,261,255,255,255,255,255,255,259
3097528,271,263,258,256,256,257,260,252,251,247,258,256,263,261,256,257,255,255,255,255,255,255,259
3098153,274,264,257,256,257,256,260,250,252,247,257,256,263,260,258,256,255,255,255,255,254,255,259
3098778,271,262,257,257,257,257,260,252,250,247,259,254,263,261,257,257,255,255,255,255,254,255,259
3099403,273,263,256,256,257,257,261,250,251,247,257,254,263,260,258,256,255,255,255,255,255,255,259
3100028,270,262,258,256,256,257,261,252,250,247,258,256,263,261,258,257,255,255,255,255,255,255,259
3100653,274,260,256,258,257,256,261,250,251,247,257,256,263,261,258,257,255,255,255,255,254,255,259
3101278,273,263,255,256,258,256,260,250,251,249,256,254,263,261,256,256,255,255,255,255,254,255,259
3101903,271,263,256,255,258,257,261,251,250,247,257,252,263,261,258,257,255,255,255,255,255,255,259
3102528,271,264,256,256,259,257,260,251,251,247,257,252,263,261,256,256,255,255,255,255,255,255,259
3103153,275,261,256,256,255,258,261,252,252,247,258,256,263,260,259,262,255,255,255,255,254,255,259
3103778,274,262,256,258,255,256,261,251,252,247,257,254,263,259,258,257,255,255,255,255,254,255,259
3104403,272,263,258,254,256,257,260,252,251,247,259,252,263,262,259,256,255,255,255,255,255,255,259
3105028,274,262,256,257,257,256,260,249,251,247,256,254,263,261,258,256,255,255,255,255,255,255,259
3105653,272,261,257,257,256,256,261,251,251,247,256,256,263,260,258,257,255,255,255,255,254,255,259
3106278,274,263,255,257,257,256,260,249,252,247,257,252,263,260,257,257,255,255,255,255,254,255,259
3106903,273,260,256,257,257,256,260,251,253,247,256,256,263,260,258,257,255,255,255,255,254,255,259
3107528,271,263,255,255,259,257,260,252,250,247,257,252,263,261,258,257,255,255,255,255,255,255,259
3108153,273,263,254,256,258,256,260,250,251,247,257,252,263,261,258,256,255,255,255,255,255,255,259
3108778,274,261,256,257,255,257,261,252,251,247,257,256,263,260,258,257,255,255,255,255,255,255,259
3109403,273,263,257,257,255,256,261,250,251,247,257,254,263,259,256,262,255,255,255,255,254,255,259
3110028,273,262,257,256,257,255,260,252,251,247,258,254,263,260,257,257,255,255,255,255,254,255,259
3110653,271,262,257,256,256,256,261,251,251,247,257,254,263,261,256,256,255,255,255,255,255,255,259
3111278,273,263,256,256,256,257,260,251,251,247,258,254,263,261,258,257,255,255,255,255,255,255,259
3111903,271,263,256,256,256,256,260,250,250,247,258,256,263,260,258,256,255,255,255,255,254,255,259
3112528,274,261,256,257,256,256,261,251,251,247,258,256,263,260,259,257,255,255,255,255,255,255,259
3113153,272,261,258,255,256,258,261,252,251,247,258,254,263,261,258,257,255,255,255,255,254,255,259
3113778,273,263,255,256,257,255,260,251,252,247,257,252,263,261,257,261,255,255,255,255,254,255,259
3114403,273,262,257,256,255,257,261,251,251,247,258,256,263,262,258,257,255,255,255,255,254,255,259
3115028,273,262,257,257,255,256,261,251,251,247,258,256,263,260,258,257,255,255,255,255,254,255,259
3115653,273,262,257,256,256,257,260,251,251,247,258,254,263,261,258,257,255,255,255,255,254,255,259
3116278,273,262,257,256,257,256,261,252,251,247,258,256,263,260,257,257,255,255,255,255,255,255,259
3116903,273,262,257,256,257,257,261,251,252,247,258,254,263,260,256,257,255,255,255,255,255,255,259
3117528,273,262,256,256,257,256,260,252,251,247,258,254,263,261,258,256,255,255,255,255,255,255,260
3118153,273,262,257,256,256,257,261,252,251,247,257,252,263,261,258,257,255,255,255,255,254,255,259
3118778,273,263,257,256,256,256,260,250,252,247,257,254,263,260,258,256,255,255,255,255,255,255,259
3119403,274,262,256,256,256,256,260,250,252,247,258,254,263,260,257,262,255,255,255,255,255,255,259
3120028,274,262,256,257,257,256,260,249,253,247,256,254,263,260,258,256,255,255,255,255,254,255,259
3120653,275,261,256,257,254,256,261,251,252,247,257,252,263,260,259,262,255,255,255,255,254,255,259
3121278,273,262,257,257,255,256,261,252,250,247,257,256,263,260,258,257,255,255,255,255,254,255,259
3121903,273,262,257,256,256,257,261,251,252,247,257,254,263,261,257,257,255,255,255,255,254,255,259
3122528,272,262,257,256,256,256,260,251,251,247,258,256,263,259,258,257,255,255,255,255,254,255,259
3123153,272,262,257,256,256,256,260,252,251,247,257,254,263,261,257,257,255,255,255,255,255,255,259
3123778,272,262,255,256,257,256,260,251,250,247,257,252,263,260,257,257,255,255,255,255,254,255,259
3124403,273,262,257,256,256,256,260,252,251,247,257,256,263,260,257,257,255,255,255,255,254,255,259
3125028,271,263,257,256,256,256,261,252,251,247,258,254,263,260,258,257,255,255,255,255,255,255,259
3125653,270,261,257,257,256,257,260,252,251,247,258,256,263,260,258,257,255,255,255,255,255,255,259
3126278,274,263,256,257,256,256,260,249,252,247,257,252,263,259,257,256,255,255,255,255,255,255,259
3126903,273,261,255,256,256,256,260,250,252,247,257,254,263,260,257,257,255,255,255,255,254,255,259
3127528,274,262,257,256,255,257,260,251,251,247,256,254,263,260,258,257,255,255,255,255,254,255,259
3128153,273,262,256,256,257,256,260,251,251,247,257,254,263,261,259,257,255,255,255,255,254,255,259
3128778,273,262,257,256,257,256,260,252,251,247,257,252,263,262,258,257,255,255,255,255,254,255,259
3129403,272,262,257,256,256,256,260,252,252,247,258,256,263,260,257,262,255,255,255,255,255,255,259
3130028,273,262,257,256,256,257,261,252,251,247,257,254,263,262,258,257,255,255,255,255,255,255,259
3130653,273,262,256,256,255,256,260,249,251,247,257,252,263,260,258,256,255,255,255,255,254,255,259
3131278,271,262,258,256,256,256,260,252,250,247,258,254,263,261,258,256,255,255,255,255,254,255,259
3131903,274,261,256,258,257,256,260,251,252,247,257,256,263,260,258,256,255,255,255,255,255,255,259
3132528,270,263,257,255,257,256,260,252,251,247,259,254,263,260,258,257,255,255,255,255,254,255,259
3133153,272,261,257,257,256,256,260,251,251,247,258,254,263,261,258,262,255,255,255,255,254,255,259
3133778,271,263,257,256,256,256,260,252,250,247,257,254,263,260,257,256,255,255,255,255,255,255,259
3134403,271,262,257,255,256,256,260,252,250,247,258,254,263,259,256,256,255,255,255,255,255,255,259
3135028,272,263,256,254,257,257,261,252,251,247,259,252,263,261,258,256,255,255,255,255,255,255,259
3135653,271,264,255,256,259,257,260,250,250,247,257,252,263,261,256,256,255,255,255,255,255,255,259
3136278,271,263,258,256,256,256,261,252,251,247,258,256,263,261,258,256,255,255,255,255,255,255,259
3136903,273,263,255,256,258,256,260,250,253,249,257,252,263,261,257,256,255,255,255,255,255,255,259
3137528,271,261,258,256,256,257,260,252,251,247,258,254,263,260,258,257,255,255,255,255,254,255,259
3138153,271,264,257,256,257,256,260,250,250,249,259,254,263,260,258,256,255,255,255,255,254,255,259
3138778,271,262,258,256,256,256,260,252,250,247,258,254,263,261,257,257,255,255,255,255,254,255,259
3139403,272,261,257,257,256,256,261,252,253,247,258,254,263,260,258,257,255,255,255,255,254,255,259
3140028,272,261,257,255,257,258,261,252,251,247,258,254,263,260,259,257,255,255,255,255,255,255,259
3140653,273,263,256,253,258,256,261,252,253,247,258,252,263,261,258,257,255,255,255,255,254,255,259
3141278,273,262,257,256,257,255,261,252,251,247,258,256,263,261,258,257,255,255,255,255,254,255,259
3141903,272,262,257,256,257,256,260,251,251,247,258,254,263,261,258,256,255,255,255,255,254,255,259
3142528,273,262,257,256,257,256,261,251,252,247,257,256,263,260,258,256,255,255,255,255,254,255,259
3143153,273,262,256,257,256,256,260,250,252,247,257,252,263,260,258,256,255,255,255,255,254,255,259
3143778,273,262,257,256,256,256,260,252,252,247,258,256,263,260,258,262,255,255,255,255,254,255,259
3144403,274,262,256,256,256,256,260,251,253,247,257,256,263,260,258,257,255,255,255,255,254,255,259
3145028,271,261,258,257,256,256,260,252,251,247,258,256,263,261,258,257,255,255,255,255,254,255,259
3145653,274,260,256,257,256,256,261,251,251,247,258,256,263,260,258,257,255,255,255,255,254,255,259
3146278,274,261,256,257,255,256,260,249,252,247,257,256,263,261,259,257,255,255,255,255,254,255,259
3146903,273,262,257,255,256,256,260,251,250,247,258,254,263,261,256,257,255,255,255,255,254,255,259
3147528,273,262,257,257,255,256,261,251,251,247,257,256,263,259,257,256,255,255,255,255,254,255,259
3148153,273,262,257,256,256,256,260,251,252,247,258,256,263,260,258,257,255,255,255,255,254,255,259
3148778,272,263,256,256,256,256,261,251,252,247,257,254,263,261,258,256,255,255,255,255,254,255,259
3149403,273,262,257,256,257,256,261,251,251,247,258,254,263,261,258,257,255,255,255,255,255,255,259
3150028,273,262,257,256,256,256,261,250,252,247,257,256,263,260,259,257,255,255,255,255,254,255,259
3150653,274,262,257,256,256,256,261,252,251,247,257,254,263,260,259,262,255,255,255,255,254,255,259
3151278,270,262,257,256,256,256,260,252,251,247,259,254,263,262,258,261,255,255,255,255,255,255,259
3151903,271,264,255,256,257,256,260,250,251,247,257,252,263,261,258,256,255,255,255,255,255,255,259
3152528,273,263,255,256,257,254,260,251,251,247,257,252,263,259,256,256,255,255,255,255,254,255,259
