18449969,262,264,257,257,257,257,263,237,252,252,259,256,263,262,259,246,255,255,255,255,255,255,260
18450621,279,264,257,257,257,257,264,253,254,254,259,256,263,262,259,263,255,255,255,255,255,255,260
18451246,274,266,260,257,259,259,264,254,251,252,260,257,263,262,259,257,255,255,255,255,255,255,260
18451871,277,263,260,259,257,258,262,254,252,247,259,258,263,262,258,263,255,255,255,255,255,255,260
18452496,274,265,260,258,257,259,263,255,252,247,260,258,263,262,260,263,255,255,255,255,255,255,260
18453121,275,264,261,259,257,259,263,254,252,247,260,258,263,262,258,263,255,255,255,255,255,255,260
18453746,275,267,258,256,260,258,264,253,251,252,259,256,263,262,259,257,255,255,255,255,255,255,260
18454371,275,266,257,256,260,259,263,253,251,252,260,254,263,262,259,257,255,255,255,255,255,255,260
18454996,276,265,260,257,259,260,264,254,252,247,259,254,263,262,260,263,255,255,255,255,255,255,260
18455621,278,264,257,260,256,257,264,254,254,249,258,256,263,261,259,262,255,255,255,255,255,255,260
18456246,277,265,260,257,256,260,262,253,253,254,259,257,263,262,259,257,255,255,255,255,255,255,260
18456871,277,265,259,258,259,259,263,253,252,252,259,256,263,262,259,263,255,255,255,255,255,255,260
18457496,278,265,259,259,259,259,262,253,252,252,260,256,263,261,259,263,255,255,255,255,255,255,259
18458121,277,265,257,257,259,257,263,253,251,247,258,256,263,262,260,257,255,255,255,255,255,255,260
18458746,278,265,257,259,259,260,262,253,254,252,259,256,263,262,259,263,255,255,255,255,255,255,260
18459371,277,265,259,260,257,258,263,253,253,249,259,257,263,261,259,257,255,255,255,255,255,255,260
18459996,277,265,257,257,260,257,262,253,252,247,260,256,263,262,258,263,255,255,255,255,255,255,260
18460621,276,264,257,257,259,260,262,253,252,247,259,256,263,262,258,263,255,255,255,255,255,255,260
18461246,277,265,260,257,256,260,263,254,252,252,260,256,263,262,259,262,255,255,255,255,255,255,259
18461871,276,265,259,260,260,256,264,253,252,252,259,256,263,261,259,263,255,255,255,255,255,255,260
18462496,276,265,258,257,260,258,262,253,252,252,260,256,263,261,259,263,255,255,255,255,255,255,260
18463121,276,264,258,258,256,259,263,253,252,252,259,256,263,262,259,262,255,255,255,255,255,255,260
18463746,277,266,258,260,257,256,264,254,252,252,258,256,263,262,260,263,255,255,255,255,255,255,260
18464371,278,266,258,256,260,256,264,254,252,252,258,256,263,261,258,264,255,255,255,255,255,255,260
18464996,276,266,257,256,259,256,262,253,254,254,259,256,263,261,259,263,255,255,255,255,255,255,260
18465621,275,265,259,256,259,259,261,254,254,252,260,256,263,262,259,263,255,255,255,255,255,255,259
18466246,277,265,259,257,256,260,263,253,252,252,259,257,263,262,259,263,255,255,255,255,255,255,260
18466871,276,265,260,258,256,259,263,253,251,252,260,258,263,262,259,258,255,255,255,255,255,255,260
18467496,277,265,259,257,259,261,263,253,253,252,259,256,263,263,260,257,255,255,255,255,255,255,260
18468121,276,265,260,258,257,260,262,253,254,252,259,257,263,262,260,262,255,255,255,255,255,255,260
18468746,277,266,259,257,259,259,261,253,252,252,260,256,263,262,258,263,255,255,255,255,255,255,259
18469371,278,265,257,260,257,256,264,253,252,252,259,258,263,261,260,263,255,255,255,255,255,255,260
18469996,275,266,257,256,260,258,262,253,251,252,259,256,263,262,259,257,255,255,255,255,255,255,260
18470621,277,262,259,260,257,257,264,252,254,247,259,258,263,261,259,263,255,255,255,255,255,255,260
18471246,278,264,258,258,257,257,264,252,252,252,259,256,263,262,259,263,255,255,255,255,255,255,260
18471871,274,265,260,258,258,257,263,254,252,252,260,257,263,261,259,263,255,255,255,255,255,255,260
18472496,276,263,260,258,257,257,261,254,252,247,260,258,263,262,259,263,255,255,255,255,255,255,260
18473121,278,265,258,259,257,257,263,252,254,252,258,256,263,262,260,262,255,255,255,255,255,255,259
18473746,276,267,257,257,258,257,263,252,252,252,259,256,263,262,259,262,255,255,255,255,255,255,259
18474371,274,265,259,257,259,258,263,253,251,252,260,256,263,262,260,257,255,255,255,255,255,255,260
18474996,275,262,260,259,257,257,262,253,252,247,260,258,263,262,259,263,255,255,255,255,255,255,260
18475621,275,266,257,258,261,257,263,253,254,252,259,256,263,262,259,262,255,255,255,255,255,255,260
18476246,278,266,257,260,259,256,264,253,254,254,259,256,263,262,260,263,255,255,255,255,255,255,260
18476871,276,265,260,259,257,260,263,253,252,247,260,257,263,261,259,263,255,255,255,255,255,255,260
18477496,277,265,257,259,259,256,262,254,252,252,260,256,263,261,258,262,255,255,255,255,255,255,260
18478121,277,265,257,257,259,260,263,252,253,252,259,257,263,262,259,257,255,255,255,255,255,255,260
18478746,276,265,258,257,257,257,264,253,252,247,260,258,263,262,260,262,255,255,255,255,255,255,260
18479371,276,265,258,259,257,257,263,253,251,252,259,256,263,262,259,257,255,255,255,255,255,255,260
